release_id,hospital_id,version,rollout_stage,cpu_usage,memory_usage,error_rate,latency_ms,error_budget_remaining,stable_error_rate,stable_latency_ms,canary_error_rate,deployment_status,harmful,missing_metric,noisy_metric,error_budget_status,canary_error_difference,canary_latency_difference,canary_error_ratio,canary_risk,fallback_action,risk_score,risk_decision
R075,H011,v3.26,5,55.21,46.5,2.77,187.12,51.1,1.76,217.79,2.81,SUCCESS,False,False,False,HEALTHY,1.05,-30.669999999999987,1.5965909090909092,WARNING,PROCESS,20,SAFE
R075,H012,v3.26,50,54.74,55.32,0.7,157.26,91.52,0.97,103.5,1.67,SUCCESS,False,False,False,HEALTHY,0.7,53.75999999999999,1.7216494845360824,SAFE,PROCESS,0,SAFE
R075,H013,v3.26,10,45.44,53.96,0.79,171.5,99.05,0.8,237.35,2.78,SUCCESS,False,False,False,HEALTHY,1.9799999999999998,-65.85,3.4749999999999996,WARNING,PROCESS,20,SAFE
R075,H014,v3.26,25,51.47,,1.84,291.41,65.79,1.73,176.46,1.72,SUCCESS,False,True,False,HEALTHY,-0.010000000000000009,114.95000000000002,0.9942196531791907,WARNING,HOLD,20,HOLD
R075,H015,v3.26,25,49.35,66.81,0.91,108.89,67.01,1.29,218.76,1.08,SUCCESS,False,False,False,HEALTHY,-0.20999999999999996,-109.86999999999999,0.8372093023255814,SAFE,PROCESS,0,SAFE
R075,H016,v3.26,10,62.28,45.44,2.71,117.2,82.26,0.69,211.42,2.97,SUCCESS,False,False,False,HEALTHY,2.2800000000000002,-94.21999999999998,4.304347826086957,CRITICAL,PROCESS,40,BLOCK
R075,H017,v3.26,25,56.91,61.74,2.72,253.96,79.19,0.93,241.07,1.22,SUCCESS,False,False,False,HEALTHY,0.2899999999999999,12.890000000000015,1.3118279569892473,SAFE,PROCESS,0,SAFE
R075,H018,v3.26,5,53.75,58.18,0.88,241.11,63.81,0.79,115.48,2.07,SUCCESS,False,False,False,HEALTHY,1.2799999999999998,125.63000000000001,2.620253164556962,WARNING,PROCESS,20,SAFE
R075,H019,v3.26,10,52.12,57.74,1.68,288.59,83.74,0.92,103.37,1.23,SUCCESS,False,False,False,HEALTHY,0.30999999999999994,185.21999999999997,1.3369565217391304,WARNING,PROCESS,20,SAFE
R075,H020,v3.26,50,62.68,49.44,0.75,234.42,58.96,0.94,112.21,2.72,SUCCESS,False,False,False,HEALTHY,1.7800000000000002,122.21,2.893617021276596,WARNING,PROCESS,20,SAFE
R075,H021,v3.26,50,,62.2,1.65,207.31,60.18,1.17,130.56,1.84,SUCCESS,False,True,False,HEALTHY,0.6700000000000002,76.75,1.5726495726495728,SAFE,HOLD,0,HOLD
R075,H022,v3.26,50,59.14,65.48,1.58,277.02,77.1,1.08,202.74,2.43,SUCCESS,False,False,False,HEALTHY,1.35,74.27999999999997,2.25,WARNING,PROCESS,20,SAFE
R075,H023,v3.26,50,51.18,50.63,1.38,207.48,90.19,1.44,162.68,2.42,SUCCESS,False,False,False,HEALTHY,0.98,44.79999999999998,1.6805555555555556,SAFE,PROCESS,0,SAFE
R075,H024,v3.26,25,46.72,58.52,2.4,123.43,74.58,1.68,202.82,0.73,SUCCESS,False,False,False,HEALTHY,-0.95,-79.38999999999999,0.43452380952380953,SAFE,PROCESS,0,SAFE
R075,H025,v3.26,5,43.34,59.24,2.08,101.9,76.67,1.55,249.32,1.67,IN_PROGRESS,False,False,False,HEALTHY,0.11999999999999988,-147.42,1.0774193548387097,SAFE,PROCESS,5,SAFE
R075,H026,v3.26,10,45.99,48.65,1.66,168.39,84.03,1.27,248.81,2.91,SUCCESS,False,False,False,HEALTHY,1.6400000000000001,-80.42000000000002,2.2913385826771653,WARNING,PROCESS,20,SAFE
R075,H027,v3.26,50,49.42,48.96,2.95,298.57,94.65,0.52,139.21,1.58,SUCCESS,False,False,False,HEALTHY,1.06,159.35999999999999,3.0384615384615383,WARNING,PROCESS,20,SAFE
R075,H028,v3.26,50,20.77,51.63,1.63,162.32,52.61,1.43,150.07,2.08,SUCCESS,False,False,False,HEALTHY,0.6500000000000001,12.25,1.4545454545454546,SAFE,PROCESS,0,SAFE
R075,H029,v3.26,25,56.27,55.7,0.96,151.2,94.63,1.21,129.81,2.98,SUCCESS,False,False,False,HEALTHY,1.77,21.389999999999986,2.462809917355372,WARNING,PROCESS,20,SAFE
R075,H030,v3.26,10,38.23,64.75,0.93,241.31,85.94,1.16,162.16,0.58,SUCCESS,False,False,False,HEALTHY,-0.58,79.15,0.5,SAFE,PROCESS,0,SAFE
R075,H031,v3.26,5,36.86,54.46,0.82,215.82,50.28,1.08,115.35,2.06,SUCCESS,False,False,False,HEALTHY,0.98,100.47,1.9074074074074074,WARNING,PROCESS,20,SAFE
R075,H032,v3.26,25,48.98,57.27,0.83,122.87,72.96,0.57,241.19,2.6,SUCCESS,False,False,False,HEALTHY,2.0300000000000002,-118.32,4.561403508771931,CRITICAL,PROCESS,40,BLOCK
R075,H033,v3.26,25,51.33,48.91,2.24,117.12,69.79,1.74,222.79,1.06,SUCCESS,False,False,False,HEALTHY,-0.6799999999999999,-105.66999999999999,0.6091954022988506,SAFE,PROCESS,0,SAFE
R075,H034,v3.26,100,69.03,50.47,2.63,198.34,80.42,0.86,170.17,1.73,SUCCESS,False,False,False,HEALTHY,0.87,28.170000000000016,2.011627906976744,SAFE,PROCESS,0,SAFE
R075,H035,v3.26,5,100.0,58.52,1.59,219.16,63.28,0.53,153.82,2.92,SUCCESS,False,False,True,HEALTHY,2.3899999999999997,65.34,5.509433962264151,CRITICAL,HOLD,60,HOLD
R075,H036,v3.26,5,59.26,51.04,0.74,282.81,86.93,0.85,184.57,2.6,SUCCESS,False,False,False,HEALTHY,1.75,98.24000000000001,3.058823529411765,WARNING,PROCESS,20,SAFE
R075,H037,v3.26,25,50.52,100.0,2.57,229.29,64.25,0.97,225.38,0.98,SUCCESS,False,False,True,HEALTHY,0.010000000000000009,3.9099999999999966,1.0103092783505154,SAFE,HOLD,20,HOLD
R075,H038,v3.26,50,47.0,60.54,2.94,180.26,58.04,1.16,211.38,1.55,SUCCESS,False,False,False,HEALTHY,0.3900000000000001,-31.120000000000005,1.3362068965517242,SAFE,PROCESS,0,SAFE
R075,H039,v3.26,10,61.3,57.47,2.63,242.75,57.75,1.41,159.2,0.98,IN_PROGRESS,False,False,False,HEALTHY,-0.42999999999999994,83.55000000000001,0.6950354609929078,SAFE,PROCESS,5,SAFE
R075,H040,v3.26,5,38.38,61.86,0.74,162.04,80.62,1.29,201.55,1.76,SUCCESS,False,False,False,HEALTHY,0.47,-39.51000000000002,1.3643410852713178,SAFE,PROCESS,0,SAFE
R075,H041,v3.26,50,38.84,53.5,2.85,101.96,67.28,0.92,184.02,0.97,SUCCESS,False,False,False,HEALTHY,0.04999999999999993,-82.06000000000002,1.0543478260869565,SAFE,PROCESS,0,SAFE
R075,H042,v3.26,25,77.15,52.32,2.76,270.69,68.59,1.01,241.08,2.65,SUCCESS,False,False,False,HEALTHY,1.64,29.609999999999985,2.623762376237624,WARNING,PROCESS,20,SAFE
R075,H043,v3.26,5,60.49,58.94,2.02,295.3,73.6,0.55,192.58,1.34,SUCCESS,False,False,False,HEALTHY,0.79,102.72,2.4363636363636365,WARNING,PROCESS,20,SAFE
R075,H044,v3.26,10,45.05,51.19,2.57,139.78,59.04,1.96,229.45,1.63,SUCCESS,False,False,False,HEALTHY,-0.33000000000000007,-89.66999999999999,0.8316326530612245,SAFE,PROCESS,0,SAFE
R075,H045,v3.26,10,63.89,45.35,1.29,186.46,88.1,0.74,220.96,1.84,SUCCESS,False,False,False,HEALTHY,1.1,-34.5,2.4864864864864864,WARNING,PROCESS,20,SAFE
R075,H046,v3.26,5,45.14,55.54,2.71,235.61,73.45,1.01,220.27,1.14,SUCCESS,False,False,False,HEALTHY,0.1299999999999999,15.340000000000003,1.1287128712871286,SAFE,PROCESS,0,SAFE
R075,H047,v3.26,5,31.23,54.75,2.94,249.25,59.07,0.62,189.66,2.22,SUCCESS,False,False,False,HEALTHY,1.6,59.59,3.580645161290323,WARNING,PROCESS,20,SAFE
R075,H048,v3.26,100,45.55,56.58,2.0,278.92,50.38,1.55,162.8,2.09,SUCCESS,False,False,False,HEALTHY,0.5399999999999998,116.12,1.3483870967741933,WARNING,PROCESS,20,SAFE
R075,H049,v3.26,50,54.2,64.97,2.99,113.85,59.96,0.8,161.35,1.11,IN_PROGRESS,False,False,False,HEALTHY,0.31000000000000005,-47.5,1.3875,SAFE,PROCESS,5,SAFE
R075,H050,v3.26,10,38.09,48.37,1.81,259.11,87.87,0.58,194.89,1.51,SUCCESS,False,False,False,HEALTHY,0.93,64.22000000000003,2.603448275862069,SAFE,PROCESS,0,SAFE
R076,H001,v3.27,10,48.87,57.0,2.26,168.14,99.41,0.91,127.77,2.92,SUCCESS,False,False,False,HEALTHY,2.01,40.36999999999999,3.2087912087912085,CRITICAL,PROCESS,40,BLOCK
R076,H002,v3.27,10,54.03,54.77,1.12,182.19,67.55,0.68,111.86,2.1,SUCCESS,False,False,False,HEALTHY,1.42,70.33,3.088235294117647,WARNING,PROCESS,20,SAFE
R076,H003,v3.27,100,47.41,63.17,0.51,268.98,87.79,0.91,238.25,1.22,SUCCESS,False,False,False,HEALTHY,0.30999999999999994,30.730000000000018,1.3406593406593406,SAFE,PROCESS,0,SAFE
R076,H004,v3.27,50,52.85,54.55,1.1,255.57,76.47,1.21,212.19,2.37,SUCCESS,False,False,False,HEALTHY,1.1600000000000001,43.379999999999995,1.9586776859504134,WARNING,PROCESS,20,SAFE
R076,H005,v3.27,10,50.14,47.14,1.15,223.33,88.94,1.64,154.1,1.8,SUCCESS,False,False,False,HEALTHY,0.16000000000000014,69.23000000000002,1.0975609756097562,SAFE,PROCESS,0,SAFE
R076,H006,v3.27,5,58.88,35.33,1.98,195.46,79.46,1.46,232.11,0.65,SUCCESS,False,False,False,HEALTHY,-0.8099999999999999,-36.650000000000006,0.4452054794520548,SAFE,PROCESS,0,SAFE
R076,H007,v3.27,5,34.21,56.36,2.24,256.69,64.87,1.15,211.85,1.41,SUCCESS,False,False,False,HEALTHY,0.26,44.84,1.2260869565217392,SAFE,PROCESS,0,SAFE
R076,H008,v3.27,50,42.01,63.87,0.8,123.4,77.4,0.97,168.55,1.19,IN_PROGRESS,False,False,False,HEALTHY,0.21999999999999997,-45.150000000000006,1.2268041237113403,SAFE,PROCESS,5,SAFE
R076,H009,v3.27,10,50.34,,2.46,142.36,75.53,0.73,140.75,1.8,SUCCESS,False,True,False,HEALTHY,1.07,1.6100000000000136,2.4657534246575343,WARNING,HOLD,20,HOLD
R076,H010,v3.27,5,68.41,49.78,2.98,181.95,93.39,1.95,239.37,0.78,SUCCESS,False,False,False,HEALTHY,-1.17,-57.420000000000016,0.4,SAFE,PROCESS,0,SAFE
R076,H011,v3.27,5,49.31,51.97,0.89,228.62,81.23,1.24,207.71,2.89,SUCCESS,False,False,False,HEALTHY,1.6500000000000001,20.909999999999997,2.3306451612903225,WARNING,PROCESS,20,SAFE
R076,H012,v3.27,10,49.22,55.55,1.77,280.65,69.01,1.64,228.54,2.86,SUCCESS,False,False,False,HEALTHY,1.22,52.109999999999985,1.7439024390243902,WARNING,PROCESS,20,SAFE
R076,H013,v3.27,50,41.98,54.65,0.97,130.42,64.97,1.9,175.71,2.22,SUCCESS,False,False,False,HEALTHY,0.3200000000000003,-45.29000000000002,1.168421052631579,SAFE,PROCESS,0,SAFE
R076,H014,v3.27,5,47.88,53.26,1.34,289.83,92.09,0.85,188.82,2.91,SUCCESS,False,False,False,HEALTHY,2.06,101.00999999999999,3.423529411764706,CRITICAL,PROCESS,40,BLOCK
R076,H015,v3.27,10,48.25,52.95,2.91,167.03,71.1,1.45,209.69,1.17,SUCCESS,False,False,False,HEALTHY,-0.28,-42.66,0.8068965517241379,SAFE,PROCESS,0,SAFE
R076,H016,v3.27,25,53.97,59.42,2.17,106.18,90.62,0.83,197.15,1.1,SUCCESS,False,False,False,HEALTHY,0.27000000000000013,-90.97,1.3253012048192774,SAFE,PROCESS,0,SAFE
R076,H017,v3.27,25,60.02,45.35,2.52,108.95,67.54,1.47,162.55,1.45,SUCCESS,False,False,False,HEALTHY,-0.020000000000000018,-53.60000000000001,0.9863945578231292,SAFE,PROCESS,0,SAFE
R076,H018,v3.27,10,46.89,52.91,2.65,207.22,96.71,1.89,222.54,0.55,SUCCESS,False,False,False,HEALTHY,-1.3399999999999999,-15.319999999999993,0.29100529100529104,SAFE,PROCESS,0,SAFE
R076,H019,v3.27,50,59.03,51.15,2.45,180.02,69.72,0.67,153.84,2.16,SUCCESS,False,False,False,HEALTHY,1.4900000000000002,26.180000000000007,3.2238805970149254,WARNING,PROCESS,20,SAFE
R076,H020,v3.27,100,45.1,58.42,1.83,222.65,60.52,1.62,118.11,2.73,SUCCESS,False,False,False,HEALTHY,1.1099999999999999,104.54,1.6851851851851851,WARNING,PROCESS,20,SAFE
R076,H021,v3.27,50,48.88,58.8,2.06,210.57,83.48,0.89,112.15,1.03,SUCCESS,False,False,False,HEALTHY,0.14,98.41999999999999,1.1573033707865168,SAFE,PROCESS,0,SAFE
R076,H022,v3.27,100,60.0,53.34,0.68,125.57,70.77,1.22,125.36,2.74,SUCCESS,False,False,False,HEALTHY,1.5200000000000002,0.20999999999999375,2.2459016393442623,WARNING,PROCESS,20,SAFE
R076,H023,v3.27,10,34.95,58.81,1.83,155.85,80.09,0.74,234.11,1.29,SUCCESS,False,False,False,HEALTHY,0.55,-78.26000000000002,1.7432432432432432,SAFE,PROCESS,0,SAFE
R076,H024,v3.27,100,52.44,50.67,0.74,145.9,64.15,0.76,194.97,2.12,SUCCESS,False,False,False,HEALTHY,1.36,-49.06999999999999,2.7894736842105265,WARNING,PROCESS,20,SAFE
R076,H025,v3.27,25,47.25,50.93,0.73,273.22,93.05,0.55,116.77,0.67,SUCCESS,False,False,False,HEALTHY,0.12,156.45000000000005,1.2181818181818183,WARNING,PROCESS,20,SAFE
R076,H026,v3.27,5,57.6,72.68,0.94,268.19,99.31,1.39,200.55,1.32,SUCCESS,False,False,False,HEALTHY,-0.06999999999999984,67.63999999999999,0.9496402877697843,SAFE,PROCESS,0,SAFE
R076,H027,v3.27,25,34.6,52.0,2.12,290.92,97.71,1.58,161.26,2.06,SUCCESS,False,False,False,HEALTHY,0.48,129.66000000000003,1.3037974683544304,WARNING,PROCESS,20,SAFE
R076,H028,v3.27,10,54.36,53.31,2.76,259.87,53.91,1.24,197.97,0.79,SUCCESS,False,False,False,HEALTHY,-0.44999999999999996,61.900000000000006,0.6370967741935484,SAFE,PROCESS,0,SAFE
R076,H029,v3.27,25,67.97,50.19,0.9,142.92,66.47,1.29,208.9,2.76,IN_PROGRESS,False,False,False,HEALTHY,1.4699999999999998,-65.98000000000002,2.13953488372093,WARNING,PROCESS,25,SAFE
R076,H030,v3.27,10,42.19,47.9,2.37,277.93,93.24,1.99,248.51,2.16,SUCCESS,False,False,False,HEALTHY,0.17000000000000015,29.420000000000016,1.085427135678392,SAFE,PROCESS,0,SAFE
R076,H031,v3.27,5,47.44,58.19,1.31,199.92,97.7,1.67,241.64,0.9,SUCCESS,False,False,False,HEALTHY,-0.7699999999999999,-41.72,0.5389221556886228,SAFE,PROCESS,0,SAFE
R076,H032,v3.27,25,68.99,50.23,2.44,106.03,86.49,0.57,130.75,0.88,SUCCESS,False,False,False,HEALTHY,0.31000000000000005,-24.72,1.5438596491228072,SAFE,PROCESS,0,SAFE
R076,H033,v3.27,5,58.49,56.51,0.87,250.29,97.0,0.73,101.2,1.93,SUCCESS,False,False,False,HEALTHY,1.2,149.08999999999997,2.643835616438356,WARNING,PROCESS,20,SAFE
R076,H034,v3.27,50,52.26,58.19,0.73,273.38,64.91,1.03,131.35,1.37,SUCCESS,False,False,False,HEALTHY,0.3400000000000001,142.03,1.3300970873786409,WARNING,PROCESS,20,SAFE
R076,H035,v3.27,5,50.48,63.09,2.6,240.67,68.19,1.94,242.52,1.75,SUCCESS,False,False,False,HEALTHY,-0.18999999999999995,-1.8500000000000227,0.9020618556701031,SAFE,PROCESS,0,SAFE
R076,H036,v3.27,5,53.33,60.05,2.46,183.37,68.43,0.76,101.56,1.25,SUCCESS,False,False,False,HEALTHY,0.49,81.81,1.644736842105263,SAFE,PROCESS,0,SAFE
R076,H037,v3.27,50,42.68,54.98,0.73,226.7,59.66,0.78,134.22,2.08,SUCCESS,False,False,False,HEALTHY,1.3,92.47999999999999,2.6666666666666665,WARNING,PROCESS,20,SAFE
R076,H038,v3.27,5,45.91,47.38,1.04,158.83,98.8,1.63,210.04,1.22,SUCCESS,False,False,False,HEALTHY,-0.4099999999999999,-51.20999999999998,0.7484662576687117,SAFE,PROCESS,0,SAFE
R076,H039,v3.27,5,41.19,50.08,0.62,275.18,55.37,0.59,182.95,2.0,SUCCESS,False,False,False,HEALTHY,1.4100000000000001,92.23000000000002,3.3898305084745766,WARNING,PROCESS,20,SAFE
R076,H040,v3.27,5,36.66,54.98,2.18,299.44,55.02,1.72,149.43,1.53,SUCCESS,False,False,False,HEALTHY,-0.18999999999999995,150.01,0.8895348837209303,WARNING,PROCESS,20,SAFE
R076,H041,v3.27,5,52.65,45.28,1.63,263.94,93.75,1.93,193.33,1.36,SUCCESS,False,False,False,HEALTHY,-0.5699999999999998,70.60999999999999,0.7046632124352332,SAFE,PROCESS,0,SAFE
R076,H042,v3.27,100,46.6,43.73,0.74,127.39,97.58,1.32,236.13,1.21,SUCCESS,False,False,False,HEALTHY,-0.1100000000000001,-108.74,0.9166666666666666,SAFE,PROCESS,0,SAFE
R076,H043,v3.27,25,41.76,61.43,2.99,165.02,92.24,1.86,239.08,2.18,SUCCESS,False,False,False,HEALTHY,0.32000000000000006,-74.06,1.1720430107526882,SAFE,PROCESS,0,SAFE
R076,H044,v3.27,5,66.53,66.0,2.57,201.89,56.94,0.52,230.8,1.39,SUCCESS,False,False,False,HEALTHY,0.8699999999999999,-28.910000000000025,2.673076923076923,SAFE,PROCESS,0,SAFE
R076,H045,v3.27,25,57.23,55.79,1.79,277.5,77.9,1.16,220.83,1.8,SUCCESS,False,False,False,HEALTHY,0.6400000000000001,56.66999999999999,1.5517241379310347,SAFE,PROCESS,0,SAFE
R076,H046,v3.27,5,33.34,59.76,1.58,204.98,91.05,0.68,224.53,1.98,SUCCESS,False,False,False,HEALTHY,1.2999999999999998,-19.55000000000001,2.911764705882353,WARNING,PROCESS,20,SAFE
R076,H047,v3.27,50,59.31,56.83,2.48,216.79,71.95,0.88,152.53,2.96,SUCCESS,False,False,False,HEALTHY,2.08,64.25999999999999,3.3636363636363638,CRITICAL,PROCESS,40,BLOCK
R076,H048,v3.27,100,61.58,53.98,2.59,167.19,75.49,1.24,129.34,0.62,SUCCESS,False,False,False,HEALTHY,-0.62,37.849999999999994,0.5,SAFE,PROCESS,0,SAFE
R076,H049,v3.27,5,54.2,60.06,1.47,225.9,99.27,1.47,115.22,0.97,SUCCESS,False,False,False,HEALTHY,-0.5,110.68,0.6598639455782312,WARNING,PROCESS,20,SAFE
R076,H050,v3.27,5,45.8,66.22,1.35,114.73,97.8,1.38,121.62,2.99,SUCCESS,False,False,False,HEALTHY,1.6100000000000003,-6.890000000000001,2.166666666666667,WARNING,PROCESS,20,SAFE
R077,H001,v3.28,100,79.25,80.21,9.88,746.46,5.66,1.58,243.39,9.79,FAILED,True,False,False,CRITICAL,8.209999999999999,503.07000000000005,6.196202531645569,CRITICAL,PROCESS,170,BLOCK
R077,H002,v3.28,10,73.86,75.49,5.16,591.84,26.08,0.56,139.63,12.0,ROLLED_BACK,True,False,False,LOW,11.44,452.21000000000004,21.428571428571427,CRITICAL,PROCESS,140,BLOCK
R077,H003,v3.28,10,83.57,66.2,9.61,463.27,9.87,0.54,237.74,6.37,FAILED,True,False,False,CRITICAL,5.83,225.52999999999997,11.796296296296296,CRITICAL,PROCESS,155,BLOCK
R077,H004,v3.28,25,56.72,67.16,9.54,787.83,27.07,0.76,117.91,5.03,SUCCESS,True,False,False,LOW,4.2700000000000005,669.9200000000001,6.618421052631579,CRITICAL,PROCESS,130,BLOCK
R077,H005,v3.28,25,67.09,82.04,8.98,571.23,23.61,0.65,121.09,7.13,FAILED,True,False,False,LOW,6.4799999999999995,450.14,10.96923076923077,CRITICAL,PROCESS,150,BLOCK
R077,H006,v3.28,5,80.23,75.7,5.11,799.34,24.98,1.27,222.57,9.84,SUCCESS,True,False,False,LOW,8.57,576.77,7.748031496062992,CRITICAL,PROCESS,140,BLOCK
R077,H007,v3.28,50,81.21,76.94,8.07,541.18,20.49,1.0,148.66,11.26,SUCCESS,True,False,False,LOW,10.26,392.52,11.26,CRITICAL,PROCESS,140,BLOCK
R077,H008,v3.28,10,61.12,62.33,8.35,686.99,2.43,0.61,191.84,6.93,SUCCESS,True,False,False,CRITICAL,6.319999999999999,495.15,11.360655737704917,CRITICAL,PROCESS,150,BLOCK
R077,H009,v3.28,100,68.36,68.41,6.55,525.53,26.87,1.49,141.31,5.68,ROLLED_BACK,True,False,False,LOW,4.1899999999999995,384.21999999999997,3.8120805369127515,CRITICAL,PROCESS,140,BLOCK
R077,H010,v3.28,50,66.32,56.57,7.48,466.09,25.78,0.59,115.96,5.78,SUCCESS,True,False,False,LOW,5.19,350.13,9.796610169491526,CRITICAL,PROCESS,115,BLOCK
R077,H011,v3.28,5,94.93,89.29,10.66,491.96,28.86,1.4,137.27,8.24,FAILED,True,False,False,LOW,6.84,354.68999999999994,5.885714285714286,CRITICAL,PROCESS,155,BLOCK
R077,H012,v3.28,25,83.97,91.66,9.88,645.43,12.48,0.9,213.54,8.64,SUCCESS,True,False,False,LOW,7.74,431.89,9.6,CRITICAL,PROCESS,160,BLOCK
R077,H013,v3.28,25,61.49,69.94,6.86,679.86,6.2,0.9,104.22,11.71,SUCCESS,True,False,False,CRITICAL,10.81,575.64,13.011111111111111,CRITICAL,PROCESS,150,BLOCK
R077,H014,v3.28,10,73.33,62.99,7.39,697.94,22.09,0.98,136.33,6.66,SUCCESS,True,False,False,LOW,5.68,561.61,6.795918367346939,CRITICAL,PROCESS,130,BLOCK
R077,H015,v3.28,25,80.49,59.74,5.53,607.3,10.11,0.76,142.41,5.61,FAILED,True,False,False,LOW,4.8500000000000005,464.89,7.381578947368421,CRITICAL,PROCESS,150,BLOCK
R077,H016,v3.28,25,86.62,61.15,11.76,485.55,27.2,1.61,138.19,9.58,SUCCESS,True,False,False,LOW,7.97,347.36,5.950310559006211,CRITICAL,PROCESS,125,BLOCK
R077,H017,v3.28,5,67.52,69.64,10.16,782.04,1.47,1.04,138.7,7.69,FAILED,True,False,False,CRITICAL,6.65,643.3399999999999,7.394230769230769,CRITICAL,PROCESS,160,BLOCK
R077,H018,v3.28,25,69.23,64.96,8.44,770.29,26.16,1.86,121.07,11.35,SUCCESS,True,False,False,LOW,9.49,649.22,6.102150537634408,CRITICAL,PROCESS,130,BLOCK
R077,H019,v3.28,100,80.89,82.74,10.75,463.18,20.33,0.82,121.19,11.19,FAILED,True,False,False,LOW,10.37,341.99,13.646341463414634,CRITICAL,PROCESS,145,BLOCK
R077,H020,v3.28,10,67.19,79.66,6.57,678.62,5.1,0.7,180.89,6.89,ROLLED_BACK,True,False,False,CRITICAL,6.1899999999999995,497.73,9.842857142857143,CRITICAL,PROCESS,160,BLOCK
R077,H021,v3.28,10,78.02,81.56,7.52,543.09,1.01,1.21,154.2,8.52,ROLLED_BACK,True,False,False,CRITICAL,7.31,388.89000000000004,7.041322314049586,CRITICAL,PROCESS,170,BLOCK
R077,H022,v3.28,50,64.88,75.74,10.63,594.58,21.56,1.74,124.85,6.11,SUCCESS,True,False,False,LOW,4.37,469.73,3.5114942528735633,CRITICAL,PROCESS,130,BLOCK
R077,H023,v3.28,5,82.35,75.99,7.76,543.25,28.15,1.93,154.2,6.14,FAILED,True,False,False,LOW,4.21,389.05,3.181347150259067,CRITICAL,PROCESS,150,BLOCK
R077,H024,v3.28,100,89.88,82.01,11.57,720.89,24.62,1.31,183.45,11.54,SUCCESS,True,False,False,LOW,10.229999999999999,537.44,8.80916030534351,CRITICAL,PROCESS,150,BLOCK
R077,H025,v3.28,5,53.34,64.49,6.36,419.57,2.21,1.69,227.48,10.22,ROLLED_BACK,True,False,False,CRITICAL,8.530000000000001,192.09,6.047337278106509,CRITICAL,PROCESS,145,BLOCK
R077,H026,v3.28,5,75.75,73.13,11.6,404.3,21.11,1.3,152.36,6.89,ROLLED_BACK,True,False,False,LOW,5.59,251.94,5.3,CRITICAL,PROCESS,125,BLOCK
R077,H027,v3.28,5,64.76,54.97,8.36,456.93,0.27,0.82,110.7,8.25,SUCCESS,True,False,False,CRITICAL,7.43,346.23,10.060975609756099,CRITICAL,PROCESS,135,BLOCK
R077,H028,v3.28,50,50.75,48.96,9.52,417.71,9.81,0.8,213.23,5.55,SUCCESS,True,False,False,CRITICAL,4.75,204.48,6.937499999999999,CRITICAL,PROCESS,135,BLOCK
R077,H029,v3.28,5,79.41,72.72,5.04,796.52,3.62,1.94,126.17,5.25,SUCCESS,True,False,False,CRITICAL,3.31,670.35,2.7061855670103094,CRITICAL,PROCESS,150,BLOCK
R077,H030,v3.28,5,78.42,73.36,7.73,705.6,1.94,0.61,104.78,6.33,FAILED,True,False,False,CRITICAL,5.72,600.82,10.37704918032787,CRITICAL,PROCESS,160,BLOCK
R077,H031,v3.28,10,60.32,84.35,10.91,642.05,17.0,0.94,116.43,11.01,FAILED,True,False,False,LOW,10.07,525.6199999999999,11.712765957446809,CRITICAL,PROCESS,150,BLOCK
R077,H032,v3.28,5,84.84,84.14,9.39,422.67,0.54,1.41,180.06,11.32,FAILED,True,False,False,CRITICAL,9.91,242.61,8.028368794326243,CRITICAL,PROCESS,165,BLOCK
R077,H033,v3.28,10,64.66,83.54,10.04,477.35,8.81,1.47,154.49,10.06,SUCCESS,True,False,False,CRITICAL,8.59,322.86,6.843537414965986,CRITICAL,PROCESS,145,BLOCK
R077,H034,v3.28,25,63.92,64.66,7.14,531.21,8.12,1.89,123.43,9.88,SUCCESS,True,False,False,CRITICAL,7.990000000000001,407.78000000000003,5.227513227513228,CRITICAL,PROCESS,150,BLOCK
R077,H035,v3.28,10,85.34,70.5,8.71,491.28,20.85,0.59,242.88,6.35,ROLLED_BACK,True,False,False,LOW,5.76,248.39999999999998,10.76271186440678,CRITICAL,PROCESS,135,BLOCK
R077,H036,v3.28,10,66.34,74.49,11.44,,20.02,1.09,220.94,9.68,SUCCESS,True,True,False,LOW,8.59,,8.880733944954127,UNKNOWN,HOLD,80,HOLD
R077,H037,v3.28,10,65.77,59.92,7.19,513.15,16.4,1.5,227.53,8.57,SUCCESS,True,False,False,LOW,7.07,285.62,5.713333333333334,CRITICAL,PROCESS,130,BLOCK
R077,H038,v3.28,50,80.0,75.68,11.69,443.95,3.43,1.83,208.01,8.66,FAILED,True,False,False,CRITICAL,6.83,235.94,4.732240437158469,CRITICAL,PROCESS,155,BLOCK
R077,H039,v3.28,25,74.51,64.29,10.83,700.29,24.33,1.18,123.39,11.17,SUCCESS,True,False,False,LOW,9.99,576.9,9.466101694915254,CRITICAL,PROCESS,130,BLOCK
R077,H040,v3.28,5,75.66,71.29,7.78,494.96,13.68,0.78,140.17,5.94,FAILED,True,False,False,LOW,5.16,354.78999999999996,7.615384615384616,CRITICAL,PROCESS,125,BLOCK
R077,H041,v3.28,5,91.65,74.29,5.26,456.61,7.01,1.6,135.28,5.69,SUCCESS,True,False,False,CRITICAL,4.09,321.33000000000004,3.55625,CRITICAL,PROCESS,155,BLOCK
R077,H042,v3.28,5,43.81,95.31,8.61,696.82,13.71,0.61,184.65,9.03,SUCCESS,True,False,True,LOW,8.42,512.1700000000001,14.803278688524589,CRITICAL,HOLD,150,HOLD
